,ID,Gender,Has a car,Has a property,Children count,Income,Employment status,Education level,Marital status,Dwelling,Age,Employment length,Has a mobile phone,Has a work phone,Has a phone,Has an email,Job title,Family member count,Account age,Is high risk
28203,5090794,F,N,Y,0,247500.0,Working,Higher education,Married,House / apartment,-14020,-3503,1,0,1,0,Core staff,2.0,-12.0,0
28204,5150208,F,N,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-15342,-5788,1,0,0,0,Low-skill Laborers,2.0,-59.0,0
28205,5146484,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18744,-3141,1,0,1,0,Laborers,2.0,-59.0,0
28206,5054071,M,Y,N,0,270000.0,Working,Higher education,Married,House / apartment,-10292,-3529,1,1,0,0,Laborers,2.0,-17.0,0
28207,5088878,F,Y,Y,0,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15375,-3200,1,0,0,1,Laborers,2.0,-42.0,0
28208,5096775,F,N,N,0,171000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21700,365243,1,0,0,0,,2.0,-25.0,0
28209,5029775,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-21215,-808,1,0,0,0,Medicine staff,2.0,-31.0,0
28210,5022935,M,N,N,1,135000.0,Working,Lower secondary,Married,House / apartment,-11642,-248,1,1,1,0,Low-skill Laborers,3.0,-28.0,0
28211,5088048,F,N,Y,0,216000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17937,-3054,1,0,0,0,Medicine staff,1.0,-12.0,0
28212,5132592,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14892,-895,1,1,1,0,Accountants,2.0,-17.0,0
28213,5146522,F,N,Y,1,225000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-15899,-3993,1,0,0,0,,2.0,-49.0,0
28214,5045838,F,N,N,1,270000.0,Working,Secondary / secondary special,Separated,House / apartment,-16517,-991,1,0,0,0,Core staff,2.0,-60.0,0
28215,5125967,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-14858,-1109,1,0,0,0,Laborers,2.0,-7.0,0
28216,5046257,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20843,365243,1,0,1,0,,2.0,-24.0,0
28217,5089959,M,N,Y,1,126000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12755,-2105,1,0,0,0,,3.0,-39.0,1
28218,5088392,F,N,Y,0,90000.0,Pensioner,Higher education,Married,House / apartment,-22286,365243,1,0,1,0,,2.0,-19.0,0
28219,5111200,F,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-17455,-2642,1,0,0,0,Sales staff,2.0,-52.0,0
28220,5066558,F,Y,N,1,180000.0,State servant,Secondary / secondary special,Married,Municipal apartment,-17558,-1802,1,0,0,0,Core staff,3.0,-7.0,0
28221,5044863,F,N,Y,0,167400.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19028,365243,1,0,0,0,,2.0,0.0,0
28222,5143553,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18435,-2175,1,0,1,0,Sales staff,2.0,-31.0,0
28223,5053457,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-22788,365243,1,0,0,0,,1.0,-24.0,0
28224,5051135,M,Y,N,0,315000.0,Working,Incomplete higher,Civil marriage,Office apartment,-15558,-4276,1,0,1,0,,2.0,-42.0,0
28225,5105205,M,Y,Y,2,180000.0,Working,Higher education,Married,House / apartment,-17330,-848,1,0,0,0,Drivers,4.0,-43.0,0
28226,5048031,M,Y,Y,2,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13059,-4813,1,0,0,0,Laborers,4.0,-18.0,0
28227,5113082,F,N,Y,1,112500.0,Working,Higher education,Single / not married,House / apartment,-15303,-1131,1,0,0,0,Core staff,2.0,-25.0,0
28228,5029664,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-18401,-2149,1,0,0,0,Laborers,2.0,-27.0,0
28229,5116761,F,N,Y,0,90000.0,Pensioner,Incomplete higher,Separated,House / apartment,-24129,365243,1,0,0,0,,1.0,-60.0,1
28230,5142694,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22365,365243,1,0,0,0,,2.0,-13.0,0
28231,5069160,M,N,Y,0,216000.0,Commercial associate,Higher education,Married,House / apartment,-19150,-7415,1,0,0,1,Managers,2.0,-16.0,0
28232,5095908,F,N,N,0,90000.0,Working,Higher education,Civil marriage,House / apartment,-10561,-2257,1,1,0,0,Core staff,2.0,-19.0,0
28233,5115726,F,N,N,0,108000.0,State servant,Secondary / secondary special,Married,Municipal apartment,-8862,-1625,1,1,0,0,Medicine staff,2.0,-32.0,0
28234,5033983,M,N,Y,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,-12821,-567,1,0,1,0,Laborers,2.0,-4.0,0
28235,5118622,F,N,N,1,180000.0,Commercial associate,Incomplete higher,Married,House / apartment,-14687,-7401,1,1,1,0,High skill tech staff,3.0,-55.0,0
28236,5089886,F,N,Y,0,144000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19002,365243,1,0,0,0,,2.0,-36.0,0
28237,5115577,F,N,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-11875,-2568,1,1,0,0,Laborers,4.0,-46.0,0
28238,5022206,M,N,Y,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14143,-275,1,0,1,0,Drivers,3.0,-56.0,0
28239,5021451,F,N,Y,0,202500.0,Pensioner,Higher education,Married,House / apartment,-21148,365243,1,0,1,0,,2.0,-20.0,0
28240,5115598,F,N,N,1,45000.0,State servant,Secondary / secondary special,Married,House / apartment,-11304,-3998,1,1,1,0,Medicine staff,3.0,-45.0,0
28241,5142913,F,N,N,1,292500.0,Working,Incomplete higher,Married,House / apartment,-12454,-4030,1,1,1,0,Sales staff,3.0,-21.0,0
28242,5099774,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14784,-5817,1,0,0,0,Security staff,2.0,-30.0,0
28243,5021933,F,N,Y,0,67500.0,Pensioner,Higher education,Married,House / apartment,-22212,365243,1,0,0,0,,2.0,-55.0,0
28244,5113290,F,Y,Y,2,121500.0,Working,Incomplete higher,Married,House / apartment,-11327,-101,1,1,1,0,Core staff,4.0,-26.0,0
28245,5010999,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-20074,-221,1,0,0,0,Medicine staff,2.0,-28.0,0
28246,5044568,M,Y,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12070,-249,1,1,0,0,,4.0,-46.0,0
28247,5089761,M,Y,Y,0,180000.0,State servant,Higher education,Single / not married,House / apartment,-8190,-886,1,0,0,1,,1.0,-4.0,0
28248,5042323,F,N,Y,1,117000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-14041,-460,1,0,0,0,,3.0,-1.0,0
28249,5090738,F,N,N,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18972,-3715,1,0,0,0,Laborers,1.0,-30.0,0
28250,5126658,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10989,-135,1,1,1,0,,3.0,-10.0,0
28251,5100155,F,Y,N,3,675000.0,Working,Secondary / secondary special,Married,House / apartment,-13808,-1831,1,0,0,0,Managers,5.0,-20.0,0
28252,5088293,M,Y,Y,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17317,-285,1,0,0,0,Drivers,3.0,-2.0,0
28253,5025045,F,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16199,-3411,1,1,0,0,Private service staff,2.0,-51.0,0
28254,5114496,F,N,Y,0,85500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20806,365243,1,0,0,1,,2.0,-56.0,0
28255,5065775,F,N,Y,0,292500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21079,365243,1,0,0,0,,2.0,-4.0,0
28256,5045446,F,Y,Y,0,247500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19046,-5618,1,0,0,0,Laborers,1.0,-8.0,0
28257,5079269,F,N,Y,2,225000.0,Working,Higher education,Married,House / apartment,-10029,-2705,1,0,0,0,,4.0,-17.0,0
28258,5024801,F,N,Y,1,247500.0,Working,Secondary / secondary special,Married,House / apartment,-15873,-2315,1,0,1,0,Managers,3.0,-42.0,0
28259,5116600,M,Y,Y,1,202500.0,Working,Incomplete higher,Married,House / apartment,-16856,-854,1,0,0,0,,3.0,-38.0,0
28260,5091820,M,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-14638,-5891,1,0,0,0,Laborers,1.0,-55.0,0
28261,5088711,F,N,Y,0,56250.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24058,365243,1,0,1,0,,2.0,-53.0,0
28262,5026215,F,N,Y,0,171000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23153,365243,1,0,1,0,,2.0,-15.0,0
28263,5021337,F,N,Y,0,90000.0,State servant,Higher education,Married,House / apartment,-17767,-3804,1,0,0,0,Cooking staff,2.0,-29.0,0
28264,5053965,F,N,N,0,270000.0,State servant,Higher education,Married,House / apartment,-13266,-2341,1,1,1,0,Core staff,2.0,-55.0,0
28265,5025084,F,N,Y,0,85500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24691,365243,1,0,0,1,,2.0,0.0,0
28266,5033437,F,Y,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13033,-3885,1,0,1,0,Laborers,3.0,-36.0,0
28267,5037299,M,N,Y,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10584,-987,1,0,0,0,Laborers,1.0,-5.0,0
28268,5139356,F,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-18744,-2988,1,0,0,0,Private service staff,2.0,-20.0,0
28269,5037182,F,N,Y,3,112500.0,Working,Secondary / secondary special,Widow,House / apartment,-16484,-370,1,0,0,0,Sales staff,4.0,-21.0,0
28270,5146531,F,Y,N,1,67500.0,State servant,Secondary / secondary special,Married,House / apartment,-15151,-1162,1,0,0,0,Core staff,3.0,-58.0,0
28271,5145828,F,N,Y,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-19620,-2196,1,0,0,0,Core staff,2.0,-38.0,0
28272,5100358,F,N,N,1,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-9861,365243,1,0,0,0,,3.0,-7.0,0
28273,5053614,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,Municipal apartment,-20589,-3680,1,0,0,0,,2.0,-29.0,0
28274,5137076,M,Y,N,1,315000.0,Commercial associate,Higher education,Married,With parents,-11689,-716,1,1,1,0,High skill tech staff,3.0,-31.0,0
28275,5135567,F,N,Y,1,140850.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10855,-321,1,0,0,0,Sales staff,3.0,-19.0,0
28276,5041811,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-16372,-3900,1,0,1,0,Laborers,2.0,-6.0,0
28277,5048341,F,N,N,0,157500.0,Working,Higher education,Married,House / apartment,-19657,-1710,1,0,0,0,Sales staff,2.0,-38.0,0
28278,5022196,M,Y,Y,3,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11945,-735,1,0,0,1,Laborers,5.0,-5.0,0
28279,5146335,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16173,-674,1,0,0,0,Sales staff,2.0,-10.0,0
28280,5085813,F,Y,Y,0,315000.0,State servant,Higher education,Married,House / apartment,-19571,-1081,1,0,0,1,Drivers,2.0,-58.0,0
28281,5010858,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16562,-1043,1,0,0,0,Security staff,2.0,-46.0,0
28282,5091520,M,N,Y,2,225000.0,Working,Incomplete higher,Married,House / apartment,-14877,-139,1,1,1,0,Core staff,4.0,-6.0,0
28283,5046333,F,Y,Y,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13448,-2422,1,0,0,0,Laborers,3.0,-23.0,0
28284,5146195,M,Y,Y,0,382500.0,Working,Higher education,Civil marriage,House / apartment,-10613,-705,1,0,0,0,Laborers,2.0,-18.0,0
28285,5054244,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10573,-1185,1,1,1,0,Medicine staff,2.0,-2.0,0
28286,5023563,F,N,Y,0,202500.0,Working,Secondary / secondary special,Widow,House / apartment,-17782,-9975,1,0,0,0,Core staff,1.0,-6.0,0
28287,5023022,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21187,365243,1,0,0,0,,1.0,-47.0,0
28288,5089435,F,N,N,0,405000.0,Working,Higher education,Married,House / apartment,-16388,-7127,1,0,0,0,,2.0,-22.0,0
28289,5114394,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-18728,-9325,1,0,0,0,Cooking staff,2.0,-11.0,0
28290,5008943,F,N,N,0,157500.0,Commercial associate,Higher education,Married,House / apartment,-13642,-4846,1,0,1,0,High skill tech staff,2.0,-14.0,0
28291,5062051,F,N,Y,1,315000.0,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,-18794,-1842,1,0,1,0,Cleaning staff,2.0,-40.0,0
28292,5088604,F,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-13139,-1412,1,0,0,0,Private service staff,2.0,-16.0,0
28293,5113942,F,Y,N,0,45000.0,Working,Secondary / secondary special,Married,House / apartment,-17370,-8443,1,1,1,0,,2.0,-14.0,0
28294,5142769,F,Y,N,4,202500.0,Working,Incomplete higher,Married,House / apartment,-12448,-4395,1,0,0,0,Core staff,6.0,-18.0,0
28295,5106064,M,Y,N,0,261000.0,State servant,Higher education,Married,Municipal apartment,-11117,-2676,1,0,0,0,Core staff,2.0,-3.0,0
28296,5062031,F,Y,Y,0,225000.0,Working,Higher education,Single / not married,House / apartment,-9688,-593,1,0,1,1,,1.0,-37.0,0
28297,5067761,F,N,Y,0,202500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-23341,-5437,1,0,0,0,Medicine staff,1.0,-52.0,0
28298,5036539,F,N,N,0,157500.0,Commercial associate,Incomplete higher,Married,House / apartment,-20405,-5045,1,1,1,0,High skill tech staff,2.0,-16.0,0
28299,5045425,M,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-19685,365243,1,0,0,0,,2.0,-3.0,0
28300,5045536,M,Y,N,2,225000.0,State servant,Higher education,Married,With parents,-10937,-1539,1,0,0,0,High skill tech staff,4.0,-43.0,0
28301,5113190,M,Y,N,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13095,-217,1,0,1,0,Laborers,4.0,-48.0,0
28302,5100177,F,Y,N,2,315000.0,Working,Higher education,Married,House / apartment,-13793,-2653,1,1,1,0,Managers,4.0,-2.0,0
28303,5045641,M,Y,Y,1,139500.0,Working,Secondary / secondary special,Married,House / apartment,-14355,-5557,1,1,0,0,Laborers,3.0,-11.0,0
28304,5009830,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-15759,-374,1,1,0,0,Sales staff,2.0,-52.0,0
28305,5053325,F,N,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-16699,-628,1,0,1,0,Security staff,3.0,-2.0,0
28306,5149629,M,Y,Y,0,382500.0,Working,Higher education,Married,House / apartment,-10446,-2420,1,0,0,0,Laborers,2.0,-14.0,0
28307,5056017,M,Y,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-20627,-178,1,0,0,0,Drivers,2.0,-31.0,0
28308,5051073,F,N,N,0,270000.0,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,-16999,-1140,1,1,1,0,Sales staff,1.0,-13.0,0
28309,5028569,F,Y,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15653,-5500,1,0,0,1,Core staff,2.0,-1.0,0
28310,5148668,M,Y,Y,1,810000.0,Commercial associate,Incomplete higher,Civil marriage,Office apartment,-17922,-3455,1,0,0,0,Security staff,3.0,-42.0,0
28311,5142725,F,N,N,2,135000.0,Working,Higher education,Civil marriage,House / apartment,-13634,-6344,1,1,0,0,Accountants,4.0,-37.0,0
28312,5045016,F,Y,Y,2,144000.0,Working,Secondary / secondary special,Married,House / apartment,-11680,-3873,1,1,1,0,Laborers,4.0,-52.0,0
28313,5149404,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,-13689,-1172,1,0,0,0,Sales staff,3.0,-23.0,0
28314,5066618,F,N,Y,0,139500.0,Working,Secondary / secondary special,Married,House / apartment,-18730,-157,1,0,0,1,Cooking staff,2.0,-11.0,0
28315,5089534,F,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-18341,-5574,1,1,1,0,Laborers,2.0,-25.0,0
28316,5023516,M,Y,Y,1,112500.0,Working,Higher education,Married,House / apartment,-16023,-965,1,0,1,0,Drivers,3.0,-47.0,0
28317,5074617,F,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-17296,-2076,1,0,0,0,Managers,2.0,-53.0,0
28318,5058336,F,N,Y,0,63000.0,Working,Secondary / secondary special,Married,House / apartment,-19896,-1574,1,1,0,0,High skill tech staff,2.0,-45.0,0
28319,5088934,F,N,Y,1,292500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-17781,-9044,1,0,1,0,Private service staff,3.0,-4.0,0
28320,5029309,M,Y,Y,2,180000.0,State servant,Secondary / secondary special,Married,With parents,-16721,-1965,1,0,1,0,Laborers,4.0,0.0,0
28321,5149793,F,Y,N,1,157500.0,Working,Secondary / secondary special,Civil marriage,Municipal apartment,-11307,-1325,1,0,0,0,Sales staff,3.0,-50.0,0
28322,5117790,F,Y,N,2,162000.0,Commercial associate,Incomplete higher,Married,House / apartment,-9662,-796,1,1,1,0,Core staff,4.0,-28.0,0
28323,5096101,F,Y,N,2,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-10668,-401,1,1,1,0,Sales staff,4.0,-28.0,0
28324,5136897,F,N,N,0,135000.0,Pensioner,Higher education,Single / not married,House / apartment,-24022,365243,1,0,0,0,,1.0,-14.0,0
28325,5079144,F,N,Y,2,67500.0,Working,Secondary / secondary special,Separated,House / apartment,-13868,-3008,1,1,0,0,Sales staff,3.0,-12.0,0
28326,5021643,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-13367,365243,1,0,1,0,,2.0,-17.0,0
28327,5113118,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10406,-2774,1,0,0,1,Core staff,3.0,-4.0,0
28328,5067713,F,N,Y,2,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-12682,-932,1,0,0,1,Managers,4.0,-5.0,0
28329,5135906,F,N,Y,1,171000.0,State servant,Higher education,Separated,House / apartment,-20581,-1751,1,0,0,0,IT staff,2.0,-16.0,0
28330,5010226,F,Y,Y,1,90000.0,State servant,Secondary / secondary special,Married,House / apartment,-17532,-8044,1,0,0,0,Medicine staff,3.0,-19.0,0
28331,5135939,F,Y,N,2,315000.0,Working,Secondary / secondary special,Married,House / apartment,-15621,-3792,1,0,0,0,Sales staff,4.0,-59.0,0
28332,5045982,F,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-21144,-1692,1,0,0,0,Sales staff,2.0,-25.0,0
28333,5142263,F,Y,N,0,180000.0,Working,Higher education,Married,Municipal apartment,-17918,-2005,1,0,0,0,,2.0,-45.0,0
28334,5009978,F,Y,Y,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-20644,-3873,1,0,0,0,Medicine staff,2.0,-53.0,0
28335,5041710,M,Y,Y,3,180000.0,Working,Secondary / secondary special,Married,House / apartment,-14192,-824,1,1,1,0,High skill tech staff,5.0,-60.0,0
28336,5118548,F,Y,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-18279,-1741,1,0,1,0,Sales staff,2.0,-2.0,0
28337,5026515,F,Y,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13028,-104,1,0,1,0,Sales staff,4.0,-4.0,0
28338,5028582,M,N,N,0,540000.0,Commercial associate,Higher education,Married,House / apartment,-19996,-691,1,0,0,0,Managers,2.0,-19.0,0
28339,5062088,M,N,Y,0,607500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19435,-1416,1,0,0,1,Managers,2.0,-12.0,0
28340,5091323,M,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-15200,-1447,1,1,0,0,Drivers,2.0,-16.0,0
28341,5126757,M,Y,Y,2,292500.0,Working,Secondary / secondary special,Married,House / apartment,-8782,-1018,1,1,0,0,Laborers,4.0,-27.0,0
28342,5099878,F,Y,Y,0,103500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21671,365243,1,0,1,0,,2.0,-4.0,0
28343,5068048,F,N,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-19990,-10490,1,0,0,0,Accountants,3.0,-42.0,0
