ID,Gender,Has a car,Has a property,Children count,Income,Employment status,Education level,Marital status,Dwelling,Age,Employment length,Has a mobile phone,Has a work phone,Has a phone,Has an email,Job title,Family member count,Account age,Is high risk
5052595,F,Y,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20775,365243,1,0,0,0,,2.0,-17.0,0
5028414,F,Y,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14667,-1422,1,0,0,0,Sales staff,2.0,-23.0,0
5116037,F,Y,Y,0,225000.0,Commercial associate,Higher education,Married,House / apartment,-16263,-314,1,0,1,0,High skill tech staff,2.0,-38.0,0
5068101,F,Y,Y,1,234000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10865,-1481,1,0,0,0,Sales staff,3.0,-17.0,0
5142776,M,Y,N,2,184500.0,Working,Higher education,Married,House / apartment,-12518,-926,1,1,0,0,Drivers,4.0,-14.0,0
5099767,F,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10112,-3170,1,1,1,0,Laborers,3.0,-6.0,0
5149758,F,N,Y,1,180000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-13467,-3850,1,0,1,0,Medicine staff,2.0,-2.0,0
5135626,F,N,Y,1,157500.0,Working,Incomplete higher,Single / not married,With parents,-11496,-382,1,0,0,0,Core staff,2.0,-17.0,0
5118407,F,Y,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-12312,-1404,1,1,1,0,Sales staff,2.0,-39.0,0
5022424,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-19187,-1218,1,1,1,0,Cooking staff,2.0,-56.0,0
5068670,M,N,Y,0,247500.0,Working,Incomplete higher,Married,House / apartment,-9159,-413,1,0,0,0,Core staff,2.0,-18.0,0
5126709,M,N,Y,1,157500.0,Working,Secondary / secondary special,Married,Office apartment,-11318,-3330,1,0,0,0,Managers,3.0,-6.0,0
5091918,F,N,N,3,103500.0,Working,Secondary / secondary special,Married,With parents,-13674,-4491,1,0,0,0,Laborers,5.0,-13.0,0
5009944,F,N,Y,0,135000.0,Working,Incomplete higher,Single / not married,House / apartment,-8482,-1501,1,1,0,1,,1.0,-26.0,0
5079069,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12311,-2461,1,1,1,0,Laborers,2.0,-25.0,0
5078977,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-12009,-1912,1,0,1,0,Sales staff,1.0,-3.0,0
5069468,F,N,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,-9890,-719,1,0,0,0,,2.0,-8.0,0
5048210,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-21613,365243,1,0,0,0,,1.0,-41.0,0
5021566,F,N,N,0,76500.0,Working,Secondary / secondary special,Married,House / apartment,-15097,-5027,1,0,0,0,,2.0,-8.0,0
5037132,F,N,Y,1,85500.0,Working,Secondary / secondary special,Separated,House / apartment,-15385,-1132,1,0,0,0,Cooking staff,2.0,-33.0,0
5042047,M,Y,N,0,157500.0,State servant,Secondary / secondary special,Separated,House / apartment,-19050,-460,1,1,0,0,Laborers,1.0,-41.0,0
5116595,M,Y,N,0,157500.0,Working,Higher education,Married,House / apartment,-15602,-611,1,0,0,0,,2.0,-5.0,0
5125364,M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12222,-195,1,0,0,0,Drivers,2.0,-25.0,0
5069051,M,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17762,-2484,1,0,0,0,Laborers,2.0,-60.0,0
5126304,F,N,N,0,121500.0,Working,Higher education,Married,House / apartment,-9783,-1688,1,0,0,0,Core staff,2.0,-7.0,0
5140091,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-17732,365243,1,0,0,0,,2.0,-34.0,0
5149396,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,With parents,-13689,-1172,1,0,0,0,Sales staff,3.0,-46.0,0
5010831,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-13095,-1652,1,0,0,0,High skill tech staff,2.0,-30.0,0
5033422,F,N,N,1,270000.0,Working,Secondary / secondary special,Separated,With parents,-10273,-3490,1,1,1,0,Private service staff,2.0,-35.0,0
5050639,M,Y,N,2,225000.0,Working,Higher education,Married,House / apartment,-10241,-743,1,0,0,0,,4.0,-15.0,0
5058407,M,Y,Y,0,247500.0,Working,Higher education,Married,House / apartment,-12843,-2609,1,0,0,0,Managers,2.0,-46.0,0
5116032,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20445,365243,1,0,0,0,,2.0,-13.0,0
5061216,F,Y,Y,4,157500.0,State servant,Secondary / secondary special,Separated,House / apartment,-13994,-4185,1,1,1,0,Security staff,5.0,-9.0,0
5047972,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12078,-673,1,1,1,0,Laborers,2.0,-6.0,0
5137178,F,N,N,1,153000.0,Working,Incomplete higher,Married,House / apartment,-11881,-716,1,1,1,1,Sales staff,3.0,-5.0,0
5065694,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-18213,-1151,1,1,0,0,Managers,2.0,-23.0,0
5145962,F,N,N,2,130500.0,Working,Secondary / secondary special,Married,House / apartment,-15436,-3476,1,0,0,0,Sales staff,4.0,-43.0,0
5116885,M,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16066,-1434,1,0,0,0,Laborers,2.0,-30.0,0
5079251,F,N,Y,1,211500.0,Working,Secondary / secondary special,Married,House / apartment,-12585,-755,1,1,1,0,Core staff,3.0,-23.0,0
5090394,F,Y,N,1,225000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-11714,-1740,1,0,0,1,Core staff,2.0,-17.0,0
5146478,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18744,-3141,1,0,1,0,Laborers,2.0,-21.0,0
5145803,F,N,N,1,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,-18519,-2506,1,0,1,0,Accountants,2.0,-4.0,0
5021540,F,Y,N,1,306000.0,Working,Higher education,Married,House / apartment,-9310,-1678,1,0,0,0,,3.0,-51.0,0
5024314,F,N,Y,0,216000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-20024,365243,1,0,0,0,,1.0,-22.0,0
5142763,F,N,N,0,117000.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,-10021,-530,1,0,0,0,Sales staff,1.0,-34.0,0
5097100,F,Y,N,0,81000.0,Commercial associate,Incomplete higher,Married,House / apartment,-17493,-2347,1,1,0,0,,2.0,-1.0,0
5105738,F,N,N,3,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12368,-672,1,0,0,0,Core staff,5.0,-17.0,1
5113447,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-20113,365243,1,0,0,0,,1.0,-57.0,0
5137439,M,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-9154,-1051,1,0,1,0,Laborers,2.0,-18.0,0
5054272,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-19993,-181,1,0,1,0,Sales staff,2.0,-14.0,0
5010165,F,N,Y,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-18501,-1866,1,0,0,0,Medicine staff,2.0,-11.0,0
5090918,M,N,N,0,225000.0,Working,Higher education,Married,House / apartment,-12051,-4691,1,0,0,0,Laborers,2.0,-19.0,0
5067395,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18258,-628,1,1,1,0,Laborers,1.0,-46.0,0
5024553,M,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14071,-3806,1,1,0,0,Laborers,2.0,-29.0,0
5117485,M,Y,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19048,-3932,1,1,0,0,Drivers,2.0,-42.0,0
5118602,F,N,N,1,135000.0,Working,Higher education,Married,House / apartment,-11524,-1892,1,1,1,0,Sales staff,3.0,-31.0,0
5022769,F,N,Y,2,90000.0,Working,Secondary / secondary special,Married,With parents,-13847,-366,1,0,1,0,Medicine staff,4.0,-35.0,0
5142839,M,N,N,0,180000.0,Commercial associate,Incomplete higher,Married,House / apartment,-11223,-2326,1,0,0,0,,2.0,-48.0,0
5022553,F,N,Y,0,112500.0,Working,Higher education,Civil marriage,House / apartment,-11234,-2531,1,0,1,1,Sales staff,2.0,-57.0,0
5090298,M,Y,Y,0,292500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-19791,365243,1,0,0,0,,1.0,-34.0,0
5021205,F,Y,Y,0,675000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18802,-913,1,0,0,0,,2.0,-27.0,0
5090441,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-20005,365243,1,0,1,0,,2.0,-27.0,0
5116925,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17073,-491,1,0,1,0,,1.0,-47.0,0
5068992,F,N,N,0,180000.0,Working,Higher education,Separated,House / apartment,-14127,-2058,1,1,1,1,Accountants,1.0,-28.0,0
5087988,F,Y,Y,0,157500.0,Working,Higher education,Single / not married,House / apartment,-20538,-3967,1,0,0,0,,1.0,-14.0,0
5088626,M,Y,Y,0,256500.0,Commercial associate,Higher education,Married,House / apartment,-17046,-4272,1,0,0,0,Managers,2.0,-18.0,0
5028825,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18493,-387,1,0,0,0,Sales staff,2.0,-55.0,0
5023480,F,N,Y,1,119250.0,Working,Secondary / secondary special,Married,House / apartment,-15931,-4404,1,1,1,0,Core staff,3.0,-20.0,0
5009415,F,N,N,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19304,-464,1,1,1,0,Core staff,1.0,-7.0,0
5091485,M,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-10087,-1447,1,0,0,0,,4.0,0.0,0
5010296,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14918,-1866,1,0,0,0,Sales staff,2.0,-39.0,0
5010528,M,Y,Y,1,450000.0,Working,Higher education,Married,Office apartment,-18476,-2625,1,0,0,0,Managers,3.0,-24.0,0
5025146,F,N,Y,0,387000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18147,-642,1,0,0,0,Sales staff,1.0,-9.0,0
5065768,F,N,Y,0,189000.0,Working,Secondary / secondary special,Married,House / apartment,-14402,-1059,1,0,0,1,Sales staff,2.0,-7.0,0
5142445,M,N,Y,0,315000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-12727,-2478,1,0,0,0,Security staff,1.0,-6.0,0
5116601,M,Y,Y,1,202500.0,Working,Incomplete higher,Married,House / apartment,-16856,-854,1,0,0,0,,3.0,-48.0,0
5067329,M,N,N,2,202500.0,Working,Lower secondary,Married,House / apartment,-13593,-2546,1,1,0,0,Laborers,4.0,-59.0,0
5024802,F,N,Y,1,247500.0,Working,Secondary / secondary special,Married,House / apartment,-15873,-2315,1,0,1,0,Managers,3.0,-42.0,0
5125517,M,N,Y,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14952,-104,1,0,1,0,Security staff,3.0,-9.0,0
5045301,F,Y,Y,0,270000.0,State servant,Higher education,Married,House / apartment,-21955,-12455,1,0,0,0,Core staff,2.0,-12.0,0
5088698,F,Y,Y,0,252000.0,Working,Secondary / secondary special,Married,House / apartment,-17562,-1261,1,0,0,0,Medicine staff,2.0,-22.0,0
5028905,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-9963,-1876,1,0,0,0,Sales staff,2.0,-26.0,0
5116627,F,Y,Y,0,157500.0,Working,Higher education,Married,House / apartment,-10388,-2437,1,0,0,0,,2.0,-7.0,0
5111116,F,N,Y,1,315000.0,Working,Higher education,Married,House / apartment,-11602,-1455,1,0,0,0,Managers,3.0,-25.0,0
5022366,M,Y,N,0,270000.0,Working,Incomplete higher,Married,House / apartment,-11172,-3504,1,0,0,0,Laborers,2.0,-33.0,0
5024096,F,Y,N,0,126000.0,State servant,Incomplete higher,Single / not married,House / apartment,-11978,-5206,1,1,0,0,Core staff,1.0,-41.0,0
5069432,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,Municipal apartment,-16896,-354,1,0,1,0,Sales staff,2.0,-7.0,0
5023971,F,N,Y,0,189000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23086,365243,1,0,0,0,,2.0,-19.0,0
5041968,F,N,N,0,211500.0,Commercial associate,Higher education,Married,With parents,-14636,-4690,1,1,1,0,Laborers,2.0,-37.0,0
5022433,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21412,365243,1,0,0,0,,2.0,-16.0,0
5115911,F,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-14642,-345,1,0,0,0,Cooking staff,3.0,-44.0,0
5038758,M,Y,Y,2,157500.0,Commercial associate,Higher education,Married,With parents,-14192,-626,1,0,0,0,Drivers,4.0,-3.0,0
5089903,M,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13336,-1436,1,0,0,0,Low-skill Laborers,2.0,-36.0,0
5117098,M,Y,Y,0,360000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-14010,365243,1,0,0,0,,2.0,-42.0,0
5051031,M,Y,N,0,540000.0,Commercial associate,Higher education,Married,House / apartment,-17249,-1688,1,0,0,0,Laborers,2.0,-14.0,0
5095096,F,N,Y,2,202500.0,Working,Higher education,Married,House / apartment,-13797,-3259,1,0,1,0,High skill tech staff,4.0,-29.0,0
5029699,M,N,Y,1,202500.0,Working,Higher education,Separated,House / apartment,-18085,-1205,1,0,0,0,Security staff,2.0,-3.0,0
5061625,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,With parents,-9181,-320,1,0,0,0,Medicine staff,1.0,-22.0,0
5092431,F,Y,Y,0,72000.0,Working,Secondary / secondary special,Married,With parents,-12138,-200,1,0,0,0,Cooking staff,2.0,-24.0,0
5097139,F,N,N,0,315000.0,Commercial associate,Higher education,Civil marriage,With parents,-14679,-1282,1,0,0,0,Managers,2.0,-17.0,0
5068256,M,N,Y,2,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19026,-2881,1,0,0,0,Sales staff,4.0,-32.0,0
5146024,F,N,Y,0,360000.0,Commercial associate,Higher education,Married,House / apartment,-11089,-3902,1,0,1,0,Core staff,2.0,-59.0,0
5116270,F,N,Y,0,144000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21431,365243,1,0,0,0,,1.0,-14.0,0
5052781,M,N,Y,2,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13353,-567,1,0,0,0,,4.0,-4.0,0
5079135,M,Y,Y,0,441000.0,Commercial associate,Higher education,Separated,House / apartment,-14593,-635,1,1,1,0,Managers,1.0,-3.0,0
5068036,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17614,-4219,1,0,0,0,Sales staff,2.0,-32.0,0
5028351,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17524,-2182,1,1,1,0,Laborers,2.0,-44.0,0
5149579,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16965,-928,1,0,0,0,Accountants,2.0,-27.0,0
5054509,F,N,Y,0,243000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22702,365243,1,0,0,0,,2.0,-22.0,0
5028510,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-10638,-477,1,0,1,0,Laborers,2.0,-38.0,0
5061290,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23021,365243,1,0,0,0,,2.0,-15.0,0
5095934,F,N,N,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20592,365243,1,0,1,0,,2.0,-2.0,0
5026209,M,Y,N,1,315000.0,State servant,Secondary / secondary special,Married,Rented apartment,-15399,-6555,1,0,0,0,Managers,3.0,-16.0,0
5142305,M,Y,Y,0,360000.0,Commercial associate,Higher education,Married,House / apartment,-17389,-2113,1,0,0,0,Drivers,2.0,-58.0,0
5113333,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22381,365243,1,0,0,0,,2.0,-6.0,0
5053293,F,N,Y,0,76500.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-20382,365243,1,0,0,0,,2.0,-2.0,0
5085893,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14601,-7900,1,0,1,0,Laborers,2.0,-29.0,0
5054417,M,N,N,0,225000.0,Commercial associate,Higher education,Married,With parents,-13021,-5082,1,1,0,0,Managers,2.0,-38.0,0
5142177,F,N,Y,2,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15617,-5096,1,1,1,0,,4.0,-53.0,0
5068184,M,Y,Y,3,148500.0,State servant,Secondary / secondary special,Married,House / apartment,-12960,-2027,1,0,1,0,Drivers,5.0,-14.0,0
5104877,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21774,365243,1,0,0,0,,2.0,-27.0,0
5045057,M,N,Y,2,675000.0,State servant,Secondary / secondary special,Married,House / apartment,-14163,-6886,1,0,1,0,Drivers,4.0,-24.0,0
5091824,M,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-14638,-5891,1,0,0,0,Laborers,1.0,-27.0,0
5116119,F,N,N,1,180000.0,Working,Incomplete higher,Married,With parents,-9911,-2665,1,0,0,0,,3.0,-35.0,0
5090905,F,N,Y,0,67500.0,Pensioner,Higher education,Single / not married,Municipal apartment,-23694,365243,1,0,0,1,,1.0,-35.0,0
5092122,F,N,Y,0,193500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21757,365243,1,0,0,0,,2.0,-1.0,0
5044791,M,Y,Y,1,247500.0,Working,Higher education,Married,Municipal apartment,-15606,-160,1,0,1,0,Sales staff,3.0,-26.0,0
5048115,M,Y,Y,1,225000.0,Working,Higher education,Married,House / apartment,-12203,-1314,1,0,0,0,Managers,3.0,-45.0,0
5036289,F,N,Y,0,135000.0,State servant,Secondary / secondary special,Separated,House / apartment,-17999,-5700,1,0,1,0,Laborers,1.0,-52.0,0
5096497,F,N,N,2,103500.0,Commercial associate,Higher education,Married,House / apartment,-12987,-3537,1,0,1,0,High skill tech staff,4.0,-3.0,0
5135342,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,-16393,-2959,1,1,1,0,Accountants,2.0,-22.0,0
5033560,M,Y,N,0,135000.0,Working,Higher education,Married,House / apartment,-20159,-1299,1,0,0,0,High skill tech staff,2.0,-55.0,0
5135695,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11004,-1570,1,0,0,0,Private service staff,2.0,-35.0,0
5095731,M,Y,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9423,-1405,1,0,0,0,Laborers,3.0,-6.0,0
5090055,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18575,-4113,1,0,0,0,Accountants,2.0,-14.0,0
5053310,F,N,Y,0,135000.0,Pensioner,Higher education,Married,House / apartment,-23782,365243,1,0,1,0,,2.0,-23.0,0
5045551,M,Y,N,1,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-14759,-991,1,0,0,0,Drivers,3.0,-16.0,0
5044486,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,-16641,-1407,1,0,0,0,,1.0,-46.0,0
5041957,F,N,N,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20255,365243,1,0,0,0,,2.0,-13.0,0
5061483,F,N,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,-9615,-2266,1,0,0,1,Managers,3.0,-9.0,0
5052890,M,Y,Y,1,382500.0,Working,Higher education,Married,House / apartment,-16269,-2728,1,0,0,0,Managers,3.0,-54.0,0
5118134,M,Y,N,2,135000.0,Working,Higher education,Married,With parents,-11645,-5056,1,0,1,0,Laborers,4.0,-43.0,0
5052653,F,N,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,-10396,-564,1,0,0,1,IT staff,2.0,-10.0,1
5029714,F,Y,Y,1,265500.0,Working,Higher education,Married,With parents,-10998,-2514,1,0,0,0,Accountants,3.0,-22.0,0
5026546,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24303,365243,1,0,0,0,,1.0,-23.0,0
5041335,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-20752,365243,1,0,0,0,,1.0,-49.0,0
5148832,F,N,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-14357,-3120,1,1,1,0,Sales staff,3.0,-44.0,0
5090924,F,N,N,0,247500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-18588,-4234,1,0,1,0,Core staff,2.0,-10.0,0
5023550,M,Y,Y,0,90900.0,Working,Secondary / secondary special,Married,House / apartment,-21700,-2426,1,0,0,0,Laborers,2.0,-8.0,0
